num_pontos,pontos_fecho,tempo_execucao
256,17,0.002196
256,11,0.001830
256,20,0.003280
256,18,0.001291
256,11,0.001791
256,14,0.003379
256,16,0.001628
256,11,0.001435
256,14,0.001527
256,12,0.001381
256,13,0.001364
256,16,0.002098
256,14,0.001451
256,14,0.001213
256,16,0.001550
256,12,0.001459
256,18,0.001678
256,14,0.001161
256,14,0.001085
256,18,0.001430
256,13,0.001021
256,10,0.001604
256,16,0.002317
256,13,0.001271
256,14,0.001234
256,15,0.001457
256,12,0.000972
256,12,0.001001
256,16,0.001171
256,14,0.000981
256,18,0.001495
256,13,0.001109
256,15,0.002049
256,13,0.001852
256,13,0.002077
256,18,0.003256
256,11,0.002186
256,16,0.002547
256,14,0.001716
256,14,0.001103
256,16,0.002864
256,12,0.000986
256,14,0.002329
256,19,0.002216
256,18,0.002186
256,14,0.001831
256,14,0.002310
256,20,0.003566
256,12,0.001841
256,15,0.001920
256,12,0.000922
256,13,0.002129
256,15,0.001912
256,16,0.001502
256,12,0.001891
256,15,0.002214
256,14,0.002204
256,10,0.001115
256,10,0.000991
256,11,0.001633
256,14,0.001269
256,15,0.001865
256,15,0.002163
256,8,0.000676
256,17,0.001426
256,13,0.001138
256,11,0.000782
256,14,0.002005
256,18,0.001641
256,15,0.001293
256,14,0.001552
256,16,0.001280
256,15,0.002157
256,12,0.001079
256,13,0.001875
256,14,0.000952
256,15,0.001751
256,14,0.002313
256,16,0.001780
256,12,0.000926
256,11,0.002119
256,11,0.001108
256,16,0.002012
256,15,0.000991
256,18,0.002996
256,13,0.002012
256,15,0.002331
256,15,0.002790
256,13,0.001030
256,14,0.001773
256,15,0.001106
256,17,0.001280
256,14,0.002373
256,12,0.001837
256,20,0.002160
256,16,0.001338
256,17,0.001400
256,16,0.001166
256,14,0.000974
256,9,0.000618
256,16,0.002303
256,15,0.001521
256,14,0.002300
256,12,0.001347
256,11,0.000880
256,14,0.001171
256,13,0.000900
256,14,0.001453
256,16,0.001435
256,13,0.001576
256,15,0.001922
256,17,0.001698
256,12,0.001081
256,13,0.002152
256,13,0.001290
256,19,0.002575
256,14,0.001790
256,19,0.002852
256,15,0.002771
256,18,0.002143
256,19,0.001507
256,10,0.000704
256,13,0.000890
256,18,0.001632
256,17,0.003154
256,12,0.000989
256,17,0.001335
256,15,0.001210
256,11,0.000856
256,11,0.001652
256,10,0.001254
256,15,0.001303
256,15,0.002807
256,9,0.001633
256,16,0.002394
256,13,0.001832
256,15,0.002491
256,11,0.001736
256,14,0.001552
256,13,0.001160
256,10,0.000832
256,14,0.001877
256,18,0.002034
256,15,0.002637
256,12,0.001134
256,14,0.001167
256,11,0.001260
256,11,0.000875
256,17,0.001581
256,16,0.001882
256,13,0.001250
256,11,0.001008
256,15,0.001750
256,15,0.001199
256,14,0.001159
256,15,0.002664
256,13,0.001555
256,16,0.002168
256,11,0.001279
256,16,0.001485
256,15,0.001337
256,11,0.001790
256,11,0.001482
256,13,0.001011
256,15,0.001611
256,17,0.001900
256,13,0.001266
256,13,0.001347
256,16,0.002201
256,14,0.002070
256,11,0.000900
256,11,0.001527
256,13,0.001675
256,17,0.003008
256,14,0.001255
256,16,0.001923
256,20,0.001776
256,16,0.002255
256,14,0.002683
256,15,0.002690
256,16,0.002492
256,16,0.001456
256,16,0.002216
256,12,0.001607
256,13,0.001816
256,15,0.001632
256,18,0.002118
256,17,0.002793
256,13,0.001459
256,12,0.001202
256,17,0.002143
256,14,0.000992
256,16,0.002229
256,17,0.001650
256,14,0.001482
256,16,0.001824
256,16,0.001562
256,16,0.002649
256,19,0.003499
256,13,0.002439
256,16,0.002843
256,14,0.002418
256,16,0.001394
256,10,0.000881
256,16,0.001440
256,16,0.001343
256,12,0.002091
256,16,0.002069
256,11,0.001475
256,14,0.002495
256,15,0.001539
256,12,0.001798
256,14,0.002368
256,14,0.001759
256,15,0.001520
256,12,0.001184
256,14,0.002255
256,19,0.001876
256,16,0.001572
256,12,0.000920
256,16,0.001232
256,11,0.000945
256,13,0.001465
256,14,0.001801
256,12,0.002076
256,12,0.000988
256,17,0.001343
256,11,0.001444
256,13,0.001094
256,15,0.001399
256,15,0.002611
256,17,0.002969
256,11,0.000907
256,13,0.001075
256,18,0.001665
256,11,0.000962
256,12,0.000934
256,15,0.001281
256,14,0.001944
256,17,0.001682
256,11,0.002016
256,19,0.001521
256,16,0.002104
256,17,0.002211
256,17,0.001269
256,12,0.000950
256,13,0.001252
256,13,0.001902
256,13,0.001432
256,14,0.001224
256,18,0.001304
256,14,0.000980
256,13,0.000900
256,14,0.001016
256,11,0.001186
256,11,0.001148
256,17,0.002661
256,12,0.002102
256,15,0.002204
256,17,0.002603
256,15,0.001417
256,12,0.000946
256,15,0.001134
256,15,0.004709
256,14,0.002368
256,14,0.002871
256,11,0.002030
256,12,0.001948
256,12,0.001991
256,16,0.002993
256,13,0.001258
256,15,0.001968
256,13,0.002403
256,13,0.002501
256,17,0.002182
256,14,0.001814
256,12,0.002141
256,14,0.002141
256,20,0.004268
256,15,0.002176
256,12,0.002242
256,14,0.001874
256,12,0.002069
256,16,0.001914
256,15,0.001477
256,14,0.002389
256,16,0.002167
256,19,0.002539
256,15,0.002531
256,13,0.001234
256,14,0.001958
256,13,0.001466
256,15,0.001844
256,18,0.003228
256,16,0.002443
256,14,0.002256
256,13,0.001055
256,10,0.000880
256,16,0.002658
256,11,0.001686
256,12,0.001140
256,16,0.002635
256,19,0.001839
256,11,0.001255
256,13,0.001554
256,14,0.001777
256,9,0.000858
256,16,0.001602
256,14,0.001336
256,17,0.002429
256,16,0.002317
256,15,0.001886
256,15,0.002813
256,16,0.001418
256,13,0.001479
256,11,0.001921
256,15,0.001817
256,11,0.002226
256,16,0.002157
256,13,0.002036
256,14,0.005592
256,12,0.002115
256,16,0.002144
256,19,0.003627
256,16,0.002999
256,14,0.002083
256,18,0.002670
256,12,0.001147
256,13,0.002041
256,18,0.001593
256,15,0.002576
256,14,0.002400
256,16,0.002730
256,15,0.001874
256,16,0.001413
256,13,0.001100
256,12,0.001948
256,14,0.002045
256,17,0.001916
256,15,0.001130
256,15,0.001817
256,16,0.002874
256,14,0.002256
256,13,0.001714
256,12,0.001736
256,15,0.002201
256,15,0.002229
256,19,0.002670
256,14,0.001752
256,15,0.001332
256,14,0.002146
256,13,0.001955
256,15,0.001374
256,15,0.001720
256,17,0.002181
256,16,0.002161
256,14,0.002100
256,16,0.002347
256,11,0.001307
256,14,0.001111
256,14,0.001487
256,10,0.002501
256,15,0.003476
256,17,0.002508
256,18,0.002745
256,11,0.000909
256,20,0.002994
256,18,0.003281
256,16,0.002226
256,14,0.002133
256,13,0.001618
256,16,0.002288
256,14,0.002590
256,17,0.001985
256,11,0.001763
256,13,0.001949
256,15,0.001424
256,17,0.001276
256,12,0.001028
256,18,0.003513
256,14,0.001689
256,16,0.001299
256,13,0.001286
256,12,0.001127
256,13,0.001648
256,13,0.001980
256,13,0.001564
256,16,0.002414
256,16,0.002590
256,16,0.001805
256,18,0.001551
256,14,0.001107
256,15,0.001233
256,14,0.001922
256,16,0.002197
256,11,0.000984
256,23,0.002098
256,17,0.001742
256,16,0.001927
256,13,0.001247
256,17,0.001587
256,18,0.002468
256,18,0.002265
256,17,0.001466
256,10,0.000844
256,18,0.002099
256,15,0.001908
256,16,0.001376
256,16,0.002904
256,10,0.001746
256,16,0.002437
256,14,0.001677
256,18,0.003218
256,17,0.001543
256,15,0.002348
256,14,0.001529
256,15,0.002242
256,13,0.001897
256,13,0.002309
256,15,0.001960
256,13,0.000961
256,14,0.002419
256,15,0.001573
256,11,0.001301
256,17,0.002983
256,12,0.001673
256,11,0.001036
256,13,0.001124
256,18,0.001432
256,13,0.001651
256,16,0.002781
256,17,0.001298
256,12,0.001510
256,12,0.001381
256,15,0.002012
256,16,0.001380
256,15,0.002064
256,18,0.002588
256,8,0.001139
256,18,0.002205
256,21,0.002267
256,15,0.001721
256,16,0.001241
256,12,0.001843
256,13,0.001725
256,13,0.001567
256,14,0.001311
256,12,0.001622
256,16,0.002507
256,14,0.002355
256,17,0.001822
256,17,0.002517
256,13,0.001999
256,13,0.001801
256,10,0.001160
256,12,0.001436
256,16,0.001088
256,14,0.000966
256,15,0.002976
256,15,0.001485
256,15,0.002149
256,20,0.001717
256,9,0.001433
256,16,0.001287
256,12,0.000853
256,16,0.002037
256,14,0.002049
256,11,0.000996
256,16,0.002048
256,22,0.001656
256,14,0.001872
256,12,0.000921
256,13,0.000788
256,13,0.001006
256,15,0.002610
256,10,0.001296
256,14,0.001289
256,15,0.001823
256,13,0.001060
256,16,0.002583
256,13,0.001331
256,14,0.002584
256,17,0.002221
256,14,0.002348
256,16,0.002569
256,15,0.007392
256,18,0.003405
256,14,0.007013
256,16,0.003838
256,16,0.003940
256,14,0.002444
256,18,0.005539
256,15,0.002780
256,14,0.001490
256,15,0.018057
256,14,0.003151
256,18,0.002342
256,17,0.002696
256,10,0.000892
256,12,0.001121
256,19,0.002817
256,14,0.002220
256,11,0.001269
256,14,0.002334
256,11,0.001068
256,12,0.002035
256,13,0.002358
256,17,0.003200
256,16,0.002553
256,15,0.002090
256,15,0.001655
256,12,0.000909
256,18,0.002598
256,14,0.002080
256,14,0.001255
256,10,0.002042
256,13,0.002371
256,13,0.002136
256,17,0.002861
256,13,0.002268
256,13,0.002168
256,12,0.001700
256,16,0.002338
256,16,0.001183
256,11,0.000794
256,13,0.001895
256,14,0.002592
256,14,0.001392
256,13,0.001903
256,16,0.001925
256,14,0.001010
256,13,0.000914
256,16,0.001725
256,15,0.001300
256,13,0.002401
256,13,0.001973
256,13,0.001692
256,16,0.002135
256,15,0.001168
256,11,0.001200
256,14,0.001144
256,17,0.001572
256,15,0.001943
256,10,0.001754
256,12,0.001668
256,15,0.001559
256,19,0.001858
256,19,0.001399
256,11,0.000829
256,13,0.000935
256,13,0.001598
256,15,0.002225
256,13,0.001603
256,14,0.002067
256,13,0.001258
256,15,0.001156
256,15,0.001493
256,17,0.002712
256,14,0.001562
256,14,0.001284
256,8,0.001204
256,9,0.000786
256,17,0.002509
256,15,0.001698
256,13,0.001179
256,15,0.001757
256,15,0.002747
256,12,0.002143
256,16,0.002087
256,18,0.002417
256,14,0.002104
256,12,0.002141
256,14,0.002451
256,13,0.002883
256,13,0.001926
256,14,0.002365
256,13,0.001702
256,20,0.001671
256,16,0.004635
256,17,0.003198
256,10,0.002635
256,16,0.002044
256,16,0.001227
256,13,0.002334
256,15,0.002227
256,18,0.001822
256,13,0.001657
256,14,0.001742
256,13,0.002333
256,11,0.001893
256,18,0.002493
256,13,0.002153
256,12,0.002286
256,12,0.001421
256,16,0.001673
256,14,0.001031
256,15,0.001497
256,15,0.003079
256,17,0.002806
256,18,0.001674
256,13,0.002438
256,15,0.002470
256,16,0.002733
256,17,0.002758
256,15,0.001477
256,16,0.002363
256,20,0.001904
256,14,0.002609
256,14,0.002817
256,14,0.001901
256,17,0.002571
256,17,0.002596
256,14,0.002479
256,17,0.004702
256,15,0.002825
256,13,0.002107
256,16,0.001613
256,13,0.001340
256,14,0.001765
256,15,0.002287
256,21,0.003811
256,16,0.002663
256,12,0.001439
256,15,0.001733
256,12,0.002156
256,15,0.003428
256,11,0.001976
256,15,0.001336
256,17,0.001606
256,16,0.001248
256,15,0.001853
256,14,0.002021
256,16,0.002783
256,12,0.001091
256,14,0.002291
256,12,0.001188
256,13,0.001020
256,11,0.000861
256,11,0.001929
256,14,0.001696
256,14,0.002928
256,21,0.003475
256,15,0.001216
256,13,0.002030
256,15,0.002338
256,17,0.002120
256,12,0.001686
256,11,0.001818
256,10,0.000807
256,14,0.002440
256,12,0.001851
256,16,0.002498
256,12,0.002157
256,16,0.001881
256,14,0.001291
256,12,0.000988
256,15,0.001277
256,22,0.001882
256,11,0.001116
256,16,0.000957
256,16,0.002740
256,14,0.002298
256,15,0.001429
256,16,0.003413
256,15,0.001635
256,14,0.002375
256,13,0.002412
256,14,0.001700
256,16,0.001274
256,13,0.002392
256,10,0.000884
256,11,0.000800
256,19,0.001407
256,12,0.001214
256,18,0.002885
256,14,0.001722
256,16,0.002671
256,19,0.001475
256,12,0.000859
256,17,0.001236
256,18,0.002080
256,16,0.002134
256,18,0.002664
256,14,0.001822
256,16,0.001931
256,13,0.000939
256,18,0.001427
256,13,0.002499
256,18,0.002427
256,14,0.001357
256,14,0.001204
256,15,0.001482
256,13,0.001023
256,14,0.001040
256,14,0.000895
256,17,0.001251
256,20,0.001562
256,14,0.001797
256,15,0.001558
256,17,0.001547
256,16,0.001572
256,13,0.001387
256,11,0.000816
256,16,0.001179
256,13,0.001012
256,17,0.001337
256,14,0.000984
256,14,0.001178
256,15,0.002433
256,7,0.000967
256,15,0.001868
256,17,0.001327
256,16,0.001530
256,15,0.001380
256,19,0.001752
256,16,0.001315
256,14,0.001297
256,16,0.002248
256,17,0.002403
256,16,0.002509
256,14,0.001359
256,12,0.001891
256,14,0.000909
256,13,0.000939
256,16,0.002060
256,16,0.002390
256,15,0.001306
256,16,0.001165
256,18,0.001543
256,20,0.002059
256,14,0.001090
256,15,0.001229
256,14,0.001557
256,17,0.002633
256,15,0.002312
256,14,0.002479
256,16,0.002006
256,12,0.000933
256,13,0.000936
256,17,0.002587
256,18,0.001701
256,14,0.001270
256,13,0.001565
256,17,0.001786
256,17,0.001490
256,11,0.000788
256,11,0.000795
256,12,0.000769
256,14,0.001829
256,11,0.001215
256,15,0.002796
256,13,0.001217
256,14,0.001497
256,10,0.001153
256,14,0.001049
256,13,0.002034
256,18,0.001749
256,12,0.002115
256,15,0.001736
256,13,0.001094
256,14,0.001007
256,14,0.001433
256,17,0.001332
256,17,0.001263
256,19,0.001358
256,11,0.001690
256,17,0.002280
256,14,0.001812
256,12,0.001021
256,14,0.001393
256,18,0.002933
256,19,0.001536
256,13,0.001210
256,14,0.002428
256,14,0.002011
256,15,0.002187
256,17,0.001613
256,17,0.002017
256,11,0.001597
256,13,0.002151
256,15,0.002708
256,9,0.000953
256,18,0.001464
256,13,0.001131
256,10,0.001596
256,14,0.001176
256,13,0.001140
256,13,0.001170
256,14,0.002374
256,18,0.002913
256,14,0.002086
256,14,0.001645
256,12,0.001556
256,16,0.001302
256,12,0.001412
256,17,0.002911
256,18,0.003172
256,12,0.001309
256,11,0.000897
256,16,0.001278
256,12,0.000980
256,12,0.001054
256,16,0.002029
256,15,0.002736
256,12,0.001499
256,13,0.001531
256,13,0.001187
256,16,0.001502
256,12,0.001156
256,15,0.001409
256,15,0.001713
256,11,0.001339
256,13,0.002230
256,15,0.001657
256,15,0.001753
256,16,0.001610
256,15,0.001748
256,13,0.001988
256,14,0.002364
256,18,0.002741
256,18,0.002346
256,11,0.000885
256,12,0.001187
256,8,0.001278
256,14,0.002281
256,11,0.001599
256,16,0.002805
256,13,0.002045
256,14,0.002080
256,12,0.001999
256,13,0.001178
256,16,0.001205
256,14,0.001661
256,19,0.001671
256,14,0.001287
256,13,0.001099
256,15,0.001394
256,19,0.002726
256,16,0.001382
256,17,0.001409
256,13,0.002203
256,18,0.002425
256,12,0.001452
256,20,0.002054
256,12,0.002061
256,16,0.001431
256,16,0.001567
256,10,0.000894
256,14,0.002204
256,15,0.002396
256,17,0.001997
256,12,0.001512
256,9,0.000749
256,12,0.001700
256,13,0.002074
256,14,0.002330
256,13,0.001920
256,15,0.002636
256,13,0.002230
256,16,0.001923
256,12,0.001137
256,16,0.001412
256,15,0.002078
256,14,0.002177
256,14,0.001699
256,9,0.000772
256,15,0.001334
256,11,0.001041
256,14,0.001709
256,15,0.001311
256,16,0.001400
256,15,0.001766
256,12,0.001951
256,14,0.002029
256,18,0.001745
256,14,0.001182
256,11,0.001246
256,18,0.001708
256,11,0.001065
256,11,0.001189
256,19,0.003605
256,18,0.002746
256,13,0.001070
256,15,0.001289
256,16,0.001422
256,11,0.000969
256,17,0.001425
256,17,0.002338
256,13,0.001738
256,11,0.001105
256,14,0.001125
256,14,0.001222
256,13,0.001629
256,15,0.001326
256,14,0.001193
256,10,0.000798
256,17,0.001919
256,12,0.001904
256,12,0.001279
256,12,0.000961
256,14,0.002330
256,18,0.001858
256,18,0.001441
256,14,0.001085
256,17,0.001578
256,16,0.002301
256,15,0.001718
256,18,0.002605
256,15,0.001669
256,13,0.002256
512,18,0.003556
512,14,0.001869
512,19,0.002576
512,16,0.003568
512,16,0.004767
512,16,0.002309
512,14,0.002302
512,15,0.003492
512,20,0.005120
512,13,0.002131
512,18,0.003731
512,14,0.004548
512,16,0.002570
512,14,0.002436
512,13,0.004206
512,19,0.005547
512,16,0.002370
512,16,0.003449
512,18,0.004150
512,18,0.005743
512,16,0.003804
512,18,0.003582
512,10,0.001970
512,17,0.003957
512,19,0.004159
512,15,0.003036
512,19,0.003046
512,20,0.003424
512,19,0.003022
512,17,0.004377
512,20,0.003295
512,18,0.003223
512,15,0.002549
512,15,0.003917
512,13,0.002172
512,19,0.003190
512,20,0.005468
512,20,0.003955
512,18,0.002929
512,15,0.001998
512,17,0.002717
512,15,0.004153
512,17,0.002309
512,17,0.003241
512,15,0.002905
512,18,0.004092
512,16,0.002474
512,17,0.002489
512,12,0.003062
512,19,0.004067
512,21,0.006802
512,12,0.004338
512,18,0.003555
512,19,0.004864
512,18,0.003992
512,15,0.003329
512,15,0.004311
512,13,0.003164
512,17,0.003510
512,15,0.004063
512,13,0.003260
512,15,0.002377
512,15,0.002817
512,16,0.003439
512,16,0.004688
512,13,0.002349
512,15,0.002539
512,17,0.005154
512,13,0.003960
512,14,0.003512
512,18,0.004661
512,17,0.003666
512,8,0.001140
512,19,0.003962
512,19,0.005409
512,15,0.005425
512,16,0.004464
512,19,0.003367
512,16,0.002525
512,13,0.004053
512,19,0.005885
512,15,0.002973
512,23,0.007385
512,15,0.003381
512,11,0.001889
512,16,0.004344
512,14,0.005353
512,15,0.002798
512,14,0.002768
512,17,0.003277
512,18,0.004832
512,17,0.002759
512,16,0.003076
512,17,0.003860
512,16,0.004204
512,15,0.002588
512,21,0.005915
512,15,0.003076
512,17,0.003012
512,20,0.003153
512,15,0.003822
512,16,0.002891
512,16,0.004152
512,14,0.002945
512,18,0.004696
512,14,0.002783
512,20,0.003471
512,20,0.004565
512,15,0.003269
512,15,0.004578
512,17,0.005535
512,17,0.004091
512,16,0.002613
512,13,0.001999
512,13,0.003011
512,15,0.003492
512,17,0.004023
512,18,0.003070
512,13,0.003574
512,16,0.003218
512,15,0.002431
512,14,0.002262
512,18,0.003348
512,18,0.003353
512,21,0.004083
512,20,0.002727
512,14,0.002045
512,15,0.002387
512,21,0.003881
512,17,0.002552
512,13,0.001846
512,18,0.002895
512,21,0.003710
512,16,0.003316
512,17,0.002832
512,15,0.002138
512,16,0.002574
512,16,0.002613
512,18,0.003574
512,13,0.001971
512,14,0.002933
512,17,0.002915
512,17,0.002667
512,19,0.003765
512,17,0.002805
512,12,0.001797
512,17,0.003034
512,15,0.002666
512,15,0.004065
512,19,0.004204
512,14,0.002627
512,17,0.003381
512,19,0.004890
512,17,0.003570
512,18,0.002646
512,17,0.004655
512,15,0.003309
512,20,0.003853
512,17,0.003942
512,17,0.003545
512,15,0.002702
512,17,0.003144
512,19,0.003140
512,17,0.004145
512,13,0.002072
512,20,0.003105
512,20,0.005756
512,17,0.003723
512,15,0.002866
512,16,0.002627
512,20,0.004276
512,16,0.003329
512,15,0.002807
512,15,0.002371
512,13,0.003662
512,22,0.005667
512,15,0.002798
512,17,0.002755
512,15,0.003725
512,13,0.002942
512,16,0.002777
512,18,0.002500
512,18,0.003131
512,20,0.004383
512,14,0.002459
512,19,0.002425
512,20,0.003965
512,17,0.003144
512,15,0.002510
512,15,0.002387
512,11,0.001699
512,15,0.002731
512,14,0.002227
512,20,0.004503
512,15,0.002648
512,16,0.003436
512,17,0.003640
512,21,0.004748
512,18,0.003716
512,16,0.002313
512,16,0.003242
512,18,0.003733
512,17,0.003946
512,13,0.002071
512,17,0.004623
512,11,0.002824
512,11,0.002563
512,19,0.004836
512,12,0.002609
512,17,0.003515
512,13,0.002478
512,21,0.003205
512,17,0.003396
512,19,0.005358
512,18,0.003398
512,16,0.002436
512,16,0.002636
512,18,0.004151
512,17,0.002467
512,15,0.002115
512,17,0.002635
512,16,0.002445
512,19,0.004455
512,15,0.002220
512,19,0.002720
512,24,0.003405
512,15,0.003590
512,17,0.002731
512,16,0.002636
512,20,0.002895
512,19,0.003093
512,20,0.003987
512,16,0.002626
512,20,0.002432
512,19,0.003430
512,17,0.003037
512,16,0.003084
512,19,0.002919
512,14,0.001973
512,17,0.002846
512,19,0.002941
512,14,0.002577
512,14,0.002101
512,19,0.002531
512,21,0.003248
512,18,0.002810
512,15,0.002876
512,16,0.002684
512,17,0.003529
512,17,0.002740
512,19,0.003147
512,18,0.003728
512,13,0.002357
512,20,0.003215
512,24,0.003654
512,17,0.002704
512,19,0.005470
512,20,0.002960
512,19,0.003532
512,13,0.005053
512,17,0.006670
512,18,0.003288
512,12,0.003919
512,14,0.003450
512,15,0.005245
512,18,0.009051
512,17,0.013427
512,15,0.004752
512,19,0.006751
512,15,0.004719
512,13,0.004498
512,13,0.004350
512,17,0.004223
512,17,0.005391
512,16,0.006280
512,16,0.005463
512,15,0.003417
512,17,0.005262
512,19,0.007870
512,18,0.007007
512,15,0.004410
512,17,0.005737
512,16,0.005612
512,17,0.006327
512,16,0.003101
512,15,0.002543
512,15,0.004890
512,17,0.003699
512,15,0.003650
512,18,0.005500
512,16,0.004318
512,15,0.004383
512,16,0.004727
512,16,0.005553
512,21,0.006422
512,13,0.004360
512,18,0.003845
512,17,0.002710
512,19,0.005340
512,17,0.003617
512,24,0.004817
512,20,0.006103
512,18,0.004259
512,16,0.004222
512,14,0.004413
512,15,0.004375
512,16,0.004295
512,15,0.005744
512,16,0.003483
512,14,0.003054
512,15,0.003406
512,17,0.003230
512,15,0.002459
512,18,0.003291
512,13,0.002383
512,19,0.005355
512,12,0.002146
512,16,0.004235
512,16,0.003388
512,16,0.003561
512,19,0.003850
512,15,0.004139
512,14,0.005097
512,12,0.002881
512,16,0.004063
512,19,0.003710
512,18,0.006982
512,16,0.005643
512,17,0.003659
512,14,0.003373
512,13,0.002923
512,16,0.002772
512,20,0.004698
512,11,0.001963
512,16,0.003838
512,15,0.002547
512,17,0.003313
512,18,0.004124
512,14,0.004209
512,18,0.003079
512,17,0.003062
512,11,0.002604
512,15,0.004413
512,12,0.002830
512,16,0.002997
512,17,0.004945
512,14,0.003925
512,19,0.003235
512,15,0.002969
512,15,0.003592
512,20,0.004748
512,19,0.003028
512,14,0.002774
512,14,0.004559
512,18,0.003083
512,17,0.002623
512,21,0.004625
512,20,0.003383
512,13,0.003283
512,16,0.002720
512,20,0.005432
512,13,0.003559
512,14,0.002984
512,18,0.002858
512,17,0.003940
512,19,0.003362
512,17,0.003153
512,19,0.003401
512,22,0.004810
512,18,0.002965
512,15,0.002855
512,19,0.003685
512,15,0.003026
512,17,0.003075
512,14,0.002771
512,20,0.003495
512,21,0.004150
512,11,0.002248
512,13,0.001986
512,17,0.002924
512,20,0.003052
512,15,0.003045
512,15,0.002453
512,14,0.004590
512,13,0.002743
512,13,0.004070
512,18,0.002877
512,12,0.003962
512,17,0.002948
512,17,0.004265
512,21,0.004903
512,16,0.002644
512,19,0.005015
512,16,0.003026
512,19,0.005261
512,13,0.002474
512,17,0.003346
512,21,0.003695
512,17,0.003476
512,18,0.004174
512,15,0.003714
512,18,0.002958
512,18,0.003344
512,21,0.003860
512,17,0.004512
512,18,0.004441
512,14,0.002303
512,13,0.002232
512,14,0.003635
512,19,0.003270
512,18,0.003679
512,17,0.003103
512,14,0.003618
512,19,0.003297
512,17,0.003579
512,14,0.002439
512,16,0.003831
512,16,0.002762
512,16,0.004164
512,16,0.002813
512,18,0.004917
512,13,0.004261
512,18,0.003650
512,15,0.003300
512,14,0.004699
512,14,0.003029
512,14,0.002949
512,13,0.002378
512,18,0.005044
512,16,0.003293
512,14,0.002516
512,13,0.002061
512,18,0.004272
512,20,0.003578
512,16,0.002989
512,20,0.003352
512,16,0.003830
512,19,0.004486
512,17,0.003160
512,13,0.002996
512,14,0.002516
512,16,0.003253
512,14,0.002987
512,16,0.004951
512,16,0.004480
512,16,0.002913
512,19,0.003778
512,17,0.004259
512,17,0.004409
512,23,0.004220
512,16,0.002709
512,21,0.006733
512,21,0.004693
512,13,0.002060
512,16,0.005021
512,12,0.001911
512,19,0.003095
512,17,0.002888
512,15,0.002415
512,17,0.004128
512,17,0.003511
512,15,0.002588
512,16,0.003092
512,15,0.003387
512,16,0.002642
512,15,0.003335
512,18,0.003487
512,18,0.003568
512,14,0.002808
512,19,0.003702
512,17,0.003351
512,17,0.004227
512,19,0.003590
512,15,0.003160
512,19,0.003065
512,16,0.003244
512,19,0.003369
512,20,0.005646
512,10,0.001840
512,18,0.004737
512,18,0.003221
512,16,0.002771
512,17,0.002836
512,20,0.004404
512,16,0.002867
512,15,0.003401
512,15,0.002455
512,18,0.004099
512,14,0.002511
512,13,0.003963
512,16,0.002431
512,18,0.004024
512,16,0.003988
512,15,0.004142
512,19,0.002870
512,16,0.003030
512,17,0.002913
512,15,0.002383
512,14,0.002152
512,16,0.002305
512,19,0.003019
512,15,0.002239
512,16,0.003542
512,17,0.002786
512,18,0.003607
512,20,0.005489
512,13,0.003444
512,18,0.003773
512,14,0.002082
512,18,0.004233
512,19,0.002848
512,15,0.002308
512,20,0.002699
512,18,0.002736
512,16,0.003748
512,17,0.003646
512,12,0.001552
512,16,0.001901
512,20,0.003444
512,15,0.003186
512,13,0.002063
512,18,0.003020
512,17,0.002563
512,15,0.002902
512,16,0.004009
512,14,0.004262
512,16,0.002841
512,14,0.003340
512,15,0.002719
512,18,0.003272
512,16,0.002198
512,18,0.002618
512,15,0.003956
512,17,0.002937
512,16,0.003190
512,15,0.002301
512,20,0.004478
512,19,0.004972
512,16,0.003329
512,17,0.002477
512,16,0.003002
512,16,0.002444
512,16,0.002810
512,20,0.003164
512,16,0.002252
512,13,0.003957
512,18,0.002680
512,19,0.003436
512,16,0.002316
512,18,0.002844
512,20,0.004227
512,15,0.003543
512,16,0.002091
512,14,0.002228
512,17,0.002660
512,15,0.002684
512,15,0.003063
512,17,0.002560
512,17,0.002543
512,13,0.002149
512,18,0.003484
512,16,0.004077
512,15,0.002242
512,18,0.002575
512,13,0.002349
512,25,0.004232
512,17,0.002562
512,19,0.002926
512,20,0.003601
512,19,0.003755
512,12,0.002794
512,21,0.003142
512,16,0.005069
512,19,0.004217
512,12,0.003072
512,18,0.004389
512,13,0.003130
512,17,0.002985
512,20,0.005462
512,18,0.005363
512,15,0.004097
512,15,0.002624
512,15,0.003410
512,15,0.002645
512,14,0.004201
512,18,0.005373
512,15,0.003148
512,20,0.003312
512,17,0.003237
512,15,0.003886
512,14,0.002926
512,17,0.004372
512,15,0.004444
512,18,0.004313
512,19,0.003775
512,12,0.003694
512,19,0.005395
512,20,0.003857
512,18,0.005743
512,15,0.002858
512,17,0.005600
512,17,0.003248
512,14,0.002394
512,17,0.003391
512,18,0.003259
512,17,0.003173
512,17,0.002891
512,19,0.003201
512,16,0.004360
512,16,0.003810
512,21,0.003401
512,16,0.002686
512,15,0.003754
512,14,0.002165
512,16,0.003855
512,15,0.002276
512,16,0.002843
512,18,0.003539
512,13,0.002421
512,18,0.002697
512,13,0.002004
512,17,0.002684
512,18,0.002794
512,13,0.001871
512,14,0.002412
512,20,0.003101
512,18,0.003013
512,18,0.003049
512,13,0.002170
512,20,0.004249
512,12,0.002412
512,15,0.002798
512,18,0.003059
512,19,0.004898
512,14,0.002898
512,18,0.004081
512,21,0.004431
512,15,0.002856
512,17,0.002913
512,15,0.003625
512,14,0.004479
512,13,0.002899
512,15,0.002519
